bill,rep,vote,topic,progressive,representative,pct_win,party,rep_2018,prog_vote
27,ROTHMAN,yay,criminal justice reform,-1,Greg Rothman,0.626833524183434,rep,1,0
27,RYAN,yay,criminal justice reform,-1,Francis Ryan,0.670005414185165,rep,1,0
27,SACCONE,yay,criminal justice reform,-1,Rick Saccone,0.683988328056125,rep,0,0
27,SANKEY,yay,criminal justice reform,-1,Thomas Sankey,0.711052591405236,rep,1,0
27,SANTORA,yay,criminal justice reform,-1,Jamie Santora,0.542745379079698,rep,0,0
27,SAYLOR,yay,criminal justice reform,-1,Stanley Saylor,1,rep,1,0
27,SCHEMEL,yay,criminal justice reform,-1,Paul Schemel,1,rep,1,0
27,SIMMONS,yay,criminal justice reform,-1,Justin Simmons,0.6282767132949341,rep,1,0
27,SONNEY,yay,criminal justice reform,-1,Curtis Sonney,1,rep,1,0
27,STAATS,yay,criminal justice reform,-1,Craig Staats,0.5829980977328719,rep,1,0
27,STEPHENS,yay,criminal justice reform,-1,Todd Stephens,0.6081190070794871,rep,1,0
27,TALLMAN,yay,criminal justice reform,-1,Will Tallman,0.7436389654811351,rep,0,0
27,TAYLOR,yay,criminal justice reform,-1,John Taylor,0.551465709044069,rep,0,0
27,TOBASH,yay,criminal justice reform,-1,Mike Tobash,1,rep,1,0
27,TOEPEL,yay,criminal justice reform,-1,Marcy Toepel,0.633493458062069,rep,1,0
27,TOOHIL,yay,criminal justice reform,-1,Tarah Toohil,0.70194248234107,rep,1,0
27,TOPPER,yay,criminal justice reform,-1,Jesse Topper,1,rep,1,0
27,WALSH,yay,criminal justice reform,-1,Justin Walsh,0.615379312721883,rep,1,0
27,WARD,yay,criminal justice reform,-1,Judith Ward,1,rep,0,0
27,WARNER,yay,criminal justice reform,-1,Ryan Warner,0.639139486467731,rep,1,0
27,WENTLING,yay,criminal justice reform,-1,Parke Wentling,0.712721114038389,rep,1,0
27,WHEELAND,yay,criminal justice reform,-1,Jeff Wheeland,1,rep,1,0
27,WHITE,yay,criminal justice reform,-1,Martina White,0.539176777412405,rep,1,0
27,ZIMMERMAN,yay,criminal justice reform,-1,David H. Zimmerman,0.742633669922198,rep,1,0
27,BARBIN,yay,criminal justice reform,-1,Bryan Barbin,0.5898047876888,dem,0,0
27,BIZZARRO,yay,criminal justice reform,-1,Ryan Bizzarro,0.599437119520328,dem,1,0
27,BOYLE,yay,criminal justice reform,-1,Kevin Boyle,0.624598101878753,dem,1,0
27,BURNS,yay,criminal justice reform,-1,Frank Burns,0.57554437682485,dem,1,0
27,COMITTA,yay,criminal justice reform,-1,Carolyn Comitta,0.500342381330631,dem,1,0
27,CONKLIN,yay,criminal justice reform,-1,H. Scott Conklin,1,dem,1,0
27,"COSTA, D.",yay,criminal justice reform,-1,Dominic Costa,1,dem,0,0
27,"COSTA, P.",yay,criminal justice reform,-1,Paul Costa,1,dem,0,0
27,CRUZ,yay,criminal justice reform,-1,Angel Cruz,1,dem,1,0
27,DAVIS,yay,criminal justice reform,-1,Tina Davis,0.655981958000592,dem,1,0
27,DEASY,yay,criminal justice reform,-1,Daniel Deasy Jr.,1,dem,1,0
27,DELUCA,yay,criminal justice reform,-1,Anthony DeLuca,1,dem,1,0
27,DONATUCCI,yay,criminal justice reform,-1,Maria Donatucci,1,dem,1,0
27,DRISCOLL,yay,criminal justice reform,-1,Michael Driscoll,1,dem,1,0
27,FLYNN,yay,criminal justice reform,-1,Martin Flynn,0.692891983467997,dem,1,0
27,GALLOWAY,yay,criminal justice reform,-1,John Galloway,1,dem,1,0
27,GOODMAN,yay,criminal justice reform,-1,Neal Goodman,1,dem,1,0
27,HAGGERTY,yay,criminal justice reform,-1,Kevin Haggerty,0.5308650354634,dem,0,0
27,HANNA,yay,criminal justice reform,-1,Michael Hanna Sr.,0.521552064419357,dem,0,0
27,HARKINS,yay,criminal justice reform,-1,Patrick Harkins,0.729187216413494,dem,1,0
27,"KELLER, W.",yay,criminal justice reform,-1,William Keller,1,dem,0,0
27,KORTZ,yay,criminal justice reform,-1,William Kortz II,0.656492083577667,dem,1,0
27,KRUEGER,yay,criminal justice reform,-1,Leanne Krueger-Braneky,0.508328915427328,dem,1,0
27,KULIK,yay,criminal justice reform,-1,Anita Astorino Kulik,1,dem,1,0
27,LONGIETTI,yay,criminal justice reform,-1,Mark Longietti,1,dem,1,0
27,MARKOSEK,yay,criminal justice reform,-1,Joseph Markosek,0.624143418531389,dem,0,0
27,MATZIE,yay,criminal justice reform,-1,Robert Matzie,1,dem,1,0
27,"MILLER, D.",yay,criminal justice reform,-1,Dan Miller,1,dem,1,0
27,MULLERY,yay,criminal justice reform,-1,Gerald Mullery,0.562390158172232,dem,1,0
27,NEILSON,yay,criminal justice reform,-1,Edward Neilson,1,dem,0,0
27,NEUMAN,yay,criminal justice reform,-1,Brandon Neuman,1,dem,0,0
27,PETRARCA,yay,criminal justice reform,-1,Joseph Petrarca,0.56391849757088,dem,1,0
27,RAVENSTAHL,yay,criminal justice reform,-1,Adam Ravenstahl,0.809033029652819,dem,1,0
27,READSHAW,yay,criminal justice reform,-1,Harry Readshaw III,1,dem,1,0
27,SAINATO,yay,criminal justice reform,-1,Chris Sainato,1,dem,1,0
27,SCHWEYER,yay,criminal justice reform,-1,Peter Schweyer,1,dem,1,0
27,SNYDER,yay,criminal justice reform,-1,Pam Snyder,0.533257021380974,dem,1,0
27,SOLOMON,yay,criminal justice reform,-1,Jared Solomon,1,dem,1,0
27,WARREN,yay,criminal justice reform,-1,Perry Warren,0.500985105209236,dem,1,0
27,TURZAI,yay,criminal justice reform,-1,Mike Turzai,0.6524607751106339,rep,1,0
27,DIAMOND,nay,criminal justice reform,-1,Russell Diamond,0.699053050304502,rep,1,1
27,MAHER,nay,criminal justice reform,-1,John Maher,0.650303967576792,rep,0,1
27,BRADFORD,nay,criminal justice reform,-1,Matthew Bradford,0.669876803430607,dem,1,1
27,BRIGGS,nay,criminal justice reform,-1,Tim Briggs,0.668647357420125,dem,1,1
27,"BROWN, V.",nay,criminal justice reform,-1,Vanessa Lowery Brown,1,dem,1,1
27,BULLOCK,nay,criminal justice reform,-1,Donna Bullock,1,dem,1,1
27,CALTAGIRONE,nay,criminal justice reform,-1,Thomas Caltagirone,1,dem,1,1
27,CARROLL,nay,criminal justice reform,-1,Mike Carroll,1,dem,1,1
27,CEPHAS,nay,criminal justice reform,-1,Morgan Cephas,1,dem,1,1
27,DALEY,nay,criminal justice reform,-1,Mary Jo Daley,0.634784622510421,dem,1,1
27,DAVIDSON,nay,criminal justice reform,-1,Margo Davidson,0.790383054385219,dem,1,1
27,DAWKINS,nay,criminal justice reform,-1,Jason Dawkins,1,dem,1,1
27,DEAN,nay,criminal justice reform,-1,Madeleine Dean,0.662519608373452,dem,0,1
27,DELISSIO,nay,criminal justice reform,-1,Pamela Delissio,0.707179597745403,dem,0,1
27,DERMODY,nay,criminal justice reform,-1,Frank Dermody,1,dem,1,1
27,EVANS,nay,criminal justice reform,-1,Carol Hill-Evans,0.61036997509783,dem,1,1
27,FITZGERALD,nay,criminal justice reform,-1,Isabella Fitzgerald,1,dem,1,1
27,FRANKEL,nay,criminal justice reform,-1,Dan Frankel,1,dem,1,1
27,FREEMAN,nay,criminal justice reform,-1,Robert Freeman,1,dem,1,1
27,GAINEY,nay,criminal justice reform,-1,Edward Gainey,1,dem,1,1
27,"HARRIS, J.",nay,criminal justice reform,-1,Jordan Harris,1,dem,1,1
27,KIM,nay,criminal justice reform,-1,Patty Kim,1,dem,1,1
27,KINSEY,nay,criminal justice reform,-1,Stephen Kinsey,1,dem,1,1
27,KIRKLAND,nay,criminal justice reform,-1,Brian Kirkland,0.756046792389992,dem,1,1
27,MADDEN,nay,criminal justice reform,-1,Maureen Madden,0.519198737617252,dem,1,1
27,MCCARTER,nay,criminal justice reform,-1,Steve McCarter,0.777474579192279,dem,1,1
27,MCCLINTON,nay,criminal justice reform,-1,Joanna McClinton,1,dem,1,1
27,MCNEILL,nay,criminal justice reform,-1,Daniel McNeill,0.56312924155418,dem,0,1
27,O'BRIEN,nay,criminal justice reform,-1,Michael O'Brien,1,dem,0,1
27,PASHINSKI,nay,criminal justice reform,-1,Eddie Day Pashinski,0.781013121438653,dem,1,1
27,RABB,nay,criminal justice reform,-1,Christopher Rabb,0.945565749235474,dem,1,1
27,ROEBUCK,nay,criminal justice reform,-1,James Roebuck Jr.,1,dem,1,1
27,ROZZI,nay,criminal justice reform,-1,Mark Rozzi,1,dem,1,1
27,SAMUELSON,nay,criminal justice reform,-1,Steve Samuelson,1,dem,1,1
27,SCHLOSSBERG,nay,criminal justice reform,-1,Michael Schlossberg,0.671305001880406,dem,1,1
27,SIMS,nay,criminal justice reform,-1,Brian Sims,1,dem,1,1
27,STURLA,nay,criminal justice reform,-1,P. Michael Sturla,0.732510983440351,dem,1,1
27,THOMAS,nay,criminal justice reform,-1,W. Curtis Thomas,1,dem,0,1
27,VITALI,nay,criminal justice reform,-1,Gregory Vitali,0.660290402287681,dem,1,1
110,BAKER,yay,taxes,-1,Matthew Baker,1,rep,0,0
110,BARRAR,yay,taxes,-1,Stephen Barrar,1,rep,1,0
110,BENNINGHOFF,yay,taxes,-1,Kerry Benninghoff,0.685600631782152,rep,1,0
110,BERNSTINE,yay,taxes,-1,Aaron Bernstine,0.5847730383633609,rep,1,0
110,BLOOM,yay,taxes,-1,Stephen Bloom,0.642707841682961,rep,0,0
110,"BROWN, R.",yay,taxes,-1,Rosemary Brown,0.635161721885575,rep,1,0
110,CAUSER,yay,taxes,-1,Martin Causer,1,rep,1,0
110,CHRISTIANA,yay,taxes,-1,Jim Christiana,0.629719295949748,rep,0,0
110,COOK,yay,taxes,-1,Bud Cook,0.540958451369216,rep,1,0
110,CORBIN,yay,taxes,-1,Becky Corbin,0.579497627536659,rep,0,0
110,COX,yay,taxes,-1,Jim Cox,1,rep,1,0
110,CULVER,yay,taxes,-1,Lynda Schlegel-Culver,0.766513959043032,rep,0,0
110,CUTLER,yay,taxes,-1,Bryan Cutler,0.739344540669044,rep,1,0
110,DAY,yay,taxes,-1,Gary Day,1,rep,1,0
110,DELOZIER,yay,taxes,-1,Sheryl Delozier,0.650972429328342,rep,1,0
110,DIAMOND,yay,taxes,-1,Russell Diamond,0.699053050304502,rep,1,0
110,DOWLING,yay,taxes,-1,Matthew Dowling,0.530661035183488,rep,1,0
110,DUNBAR,yay,taxes,-1,George Dunbar,1,rep,1,0
110,DUSH,yay,taxes,-1,Cris Dush,1,rep,1,0
110,ELLIS,yay,taxes,-1,Brian Ellis,1,rep,1,0
110,EMRICK,yay,taxes,-1,Joe Emrick,0.655790817161371,rep,1,0
110,ENGLISH,yay,taxes,-1,Hal English,1,rep,0,0
110,EVANKOVICH,yay,taxes,-1,Eli Evankovich,1,rep,0,0
110,EVERETT,yay,taxes,-1,Garth Everett,1,rep,1,0
110,FEE,yay,taxes,-1,Mindy Fee,1,rep,1,0
110,FRITZ,yay,taxes,-1,Jonathan Fritz,1,rep,1,0
110,GABLER,yay,taxes,-1,Matt Gabler,0.727307227876488,rep,1,0
110,GILLEN,yay,taxes,-1,Mark Gillen,1,rep,1,0
110,GILLESPIE,yay,taxes,-1,Keith Gillespie,1,rep,1,0
110,GODSHALL,yay,taxes,-1,Robert Godshall,0.595445656137094,rep,0,0
110,GREINER,yay,taxes,-1,Keith Greiner,0.669622680271177,rep,1,0
110,GROVE,yay,taxes,-1,Seth Grove,1,rep,1,0
110,HAHN,yay,taxes,-1,Marcia Hahn,1,rep,1,0
110,"HARRIS, A.",yay,taxes,-1,C. Adam Harris,1,rep,0,0
110,HEFFLEY,yay,taxes,-1,Doyle Heffley,0.613593155893536,rep,1,0
110,HELM,yay,taxes,-1,Susan Helm,0.577114427860697,rep,1,0
110,HENNESSEY,yay,taxes,-1,Timothy Hennessey,1,rep,1,0
110,HICKERNELL,yay,taxes,-1,David Hickernell,1,rep,1,0
110,HILL,yay,taxes,-1,Kristin Phillips-Hill,1,rep,0,0
110,IRVIN,yay,taxes,-1,Richard Irvin,0.637353039973127,rep,1,0
110,JAMES,yay,taxes,-1,R. Lee James,0.6508682646361841,rep,1,0
110,JOZWIAK,yay,taxes,-1,Barry Jozwiak,1,rep,1,0
110,KAMPF,yay,taxes,-1,Warren Kampf,0.558134110787172,rep,0,0
110,KAUFFMAN,yay,taxes,-1,Rob Kauffman,0.72500757601266,rep,1,0
110,KEEFER,yay,taxes,-1,Dawn Keefer,1,rep,1,0
110,"KELLER, F.",yay,taxes,-1,Fred Keller,1,rep,1,0
110,"KELLER, M.K.",yay,taxes,-1,Mark K. Keller,1,rep,0,0
110,KNOWLES,yay,taxes,-1,Jerry Knowles,1,rep,1,0
110,LAWRENCE,yay,taxes,-1,John Lawrence,0.624864498644986,rep,1,0
110,LEWIS,yay,taxes,-1,Harry Lewis Jr.,0.512681725130981,rep,0,0
110,MACKENZIE,yay,taxes,-1,Ryan Mackenzie,1,rep,1,0
110,MAHER,yay,taxes,-1,John Maher,0.650303967576792,rep,0,0
110,MAKO,yay,taxes,-1,Zachary Mako,0.579205460388986,rep,1,0
110,MALONEY,yay,taxes,-1,David Maloney,1,rep,1,0
110,MARSHALL,yay,taxes,-1,Jim Marshall,1,rep,1,0
110,MARSICO,yay,taxes,-1,Ronald Marsico,1,rep,0,0
110,MASSER,yay,taxes,-1,Kurt Masser,0.716084580660489,rep,1,0
110,MEHAFFIE,yay,taxes,-1,Thomas Mehaffie,1,rep,1,0
110,MENTZER,yay,taxes,-1,Steven Mentzer,0.6313299408609541,rep,1,0
110,METCALFE,yay,taxes,-1,Daryl Metcalfe,0.6783500569808489,rep,1,0
110,METZGAR,yay,taxes,-1,Carl Metzgar,1,rep,1,0
110,MILLARD,yay,taxes,-1,David Millard,0.67691026756992,rep,1,0
110,"MILLER, B.",yay,taxes,-1,Brett Miller,0.619520193303417,rep,1,0
110,MILNE,yay,taxes,-1,Duane Milne,0.567236020573755,rep,0,0
110,MOUL,yay,taxes,-1,Dan Moul,0.664932741369028,rep,1,0
110,MUSTIO,yay,taxes,-1,T. Mark Mustio,1,rep,0,0
110,NELSON,yay,taxes,-1,Eric Nelson,0.6515253154448171,rep,1,0
110,NESBIT,yay,taxes,-1,Tedd Nesbit,0.666207286476554,rep,1,0
110,OBERLANDER,yay,taxes,-1,Donna Oberlander,0.756447990085973,rep,1,0
110,ORTITAY,yay,taxes,-1,Jason Ortitay,0.602390821168979,rep,1,0
110,PEIFER,yay,taxes,-1,Michael Peifer,1,rep,1,0
110,PICKETT,yay,taxes,-1,Tina Pickett,1,rep,1,0
110,PYLE,yay,taxes,-1,Jeffrey Pyle,1,rep,1,0
110,"QUINN, C.",yay,taxes,-1,Christopher Quinn,0.561471803759499,rep,1,0
110,RADER,yay,taxes,-1,Jack Rader Jr.,1,rep,0,0
110,RAPP,yay,taxes,-1,Kathy Rapp,0.699746913106833,rep,1,0
110,REED,yay,taxes,-1,Dave Reed,0.68877718282155,rep,0,0
110,REESE,yay,taxes,-1,Mike Reese,1,rep,1,0
110,ROAE,yay,taxes,-1,Bradley Roae,0.599951158247279,rep,1,0
110,ROE,yay,taxes,-1,Eric Roe,0.530760895738021,rep,0,0
110,ROTHMAN,yay,taxes,-1,Greg Rothman,0.626833524183434,rep,1,0
110,RYAN,yay,taxes,-1,Francis Ryan,0.670005414185165,rep,1,0
110,SACCONE,yay,taxes,-1,Rick Saccone,0.683988328056125,rep,0,0
110,SANKEY,yay,taxes,-1,Thomas Sankey,0.711052591405236,rep,1,0
110,SAYLOR,yay,taxes,-1,Stanley Saylor,1,rep,1,0
110,SCHEMEL,yay,taxes,-1,Paul Schemel,1,rep,1,0
110,SIMMONS,yay,taxes,-1,Justin Simmons,0.6282767132949341,rep,1,0
110,SONNEY,yay,taxes,-1,Curtis Sonney,1,rep,1,0
110,STAATS,yay,taxes,-1,Craig Staats,0.5829980977328719,rep,1,0
110,TALLMAN,yay,taxes,-1,Will Tallman,0.7436389654811351,rep,0,0
110,TAYLOR,yay,taxes,-1,John Taylor,0.551465709044069,rep,0,0
110,TOBASH,yay,taxes,-1,Mike Tobash,1,rep,1,0
110,TOEPEL,yay,taxes,-1,Marcy Toepel,0.633493458062069,rep,1,0
110,TOOHIL,yay,taxes,-1,Tarah Toohil,0.70194248234107,rep,1,0
110,TOPPER,yay,taxes,-1,Jesse Topper,1,rep,1,0
110,WALSH,yay,taxes,-1,Justin Walsh,0.615379312721883,rep,1,0
110,WARD,yay,taxes,-1,Judith Ward,1,rep,0,0
110,WARNER,yay,taxes,-1,Ryan Warner,0.639139486467731,rep,1,0
110,WATSON,yay,taxes,-1,Katharine Watson,1,rep,0,0
110,WENTLING,yay,taxes,-1,Parke Wentling,0.712721114038389,rep,1,0
110,WHEELAND,yay,taxes,-1,Jeff Wheeland,1,rep,1,0
110,ZIMMERMAN,yay,taxes,-1,David H. Zimmerman,0.742633669922198,rep,1,0
110,TURZAI,yay,taxes,-1,Mike Turzai,0.6524607751106339,rep,1,0
110,CHARLTON,nay,taxes,-1,Alexander Charlton,0.560068463377527,rep,0,1
110,CORR,nay,taxes,-1,Michael Corr,0.5431772607187191,rep,0,1
110,DIGIROLAMO,nay,taxes,-1,Gene DiGirolamo,1,rep,1,1
110,FARRY,nay,taxes,-1,Frank Farry,1,rep,1,1
110,HARPER,nay,taxes,-1,Catherine Harper,0.5652942801878971,rep,0,1
110,MICCARELLI,nay,taxes,-1,Nick Miccarelli,0.639160344605889,rep,0,1
110,O'NEILL,nay,taxes,-1,Bernard O'Neill,0.619405294398965,rep,0,1
110,"QUINN, M.",nay,taxes,-1,Marguerite Quinn,0.637547750424448,rep,0,1
110,SANTORA,nay,taxes,-1,Jamie Santora,0.542745379079698,rep,0,1
110,STEPHENS,nay,taxes,-1,Todd Stephens,0.6081190070794871,rep,1,1
110,WHITE,nay,taxes,-1,Martina White,0.539176777412405,rep,1,1
110,BARBIN,nay,taxes,-1,Bryan Barbin,0.5898047876888,dem,0,1
110,BIZZARRO,nay,taxes,-1,Ryan Bizzarro,0.599437119520328,dem,1,1
110,BOYLE,nay,taxes,-1,Kevin Boyle,0.624598101878753,dem,1,1
110,BRADFORD,nay,taxes,-1,Matthew Bradford,0.669876803430607,dem,1,1
110,BRIGGS,nay,taxes,-1,Tim Briggs,0.668647357420125,dem,1,1
110,BULLOCK,nay,taxes,-1,Donna Bullock,1,dem,1,1
110,BURNS,nay,taxes,-1,Frank Burns,0.57554437682485,dem,1,1
110,CALTAGIRONE,nay,taxes,-1,Thomas Caltagirone,1,dem,1,1
110,CARROLL,nay,taxes,-1,Mike Carroll,1,dem,1,1
110,CEPHAS,nay,taxes,-1,Morgan Cephas,1,dem,1,1
110,COMITTA,nay,taxes,-1,Carolyn Comitta,0.500342381330631,dem,1,1
110,CONKLIN,nay,taxes,-1,H. Scott Conklin,1,dem,1,1
110,"COSTA, D.",nay,taxes,-1,Dominic Costa,1,dem,0,1
110,"COSTA, P.",nay,taxes,-1,Paul Costa,1,dem,0,1
110,CRUZ,nay,taxes,-1,Angel Cruz,1,dem,1,1
110,DALEY,nay,taxes,-1,Mary Jo Daley,0.634784622510421,dem,1,1
110,DAVIDSON,nay,taxes,-1,Margo Davidson,0.790383054385219,dem,1,1
110,DAVIS,nay,taxes,-1,Tina Davis,0.655981958000592,dem,1,1
110,DAWKINS,nay,taxes,-1,Jason Dawkins,1,dem,1,1
110,DEAN,nay,taxes,-1,Madeleine Dean,0.662519608373452,dem,0,1
110,DEASY,nay,taxes,-1,Daniel Deasy Jr.,1,dem,1,1
110,DELISSIO,nay,taxes,-1,Pamela Delissio,0.707179597745403,dem,0,1
110,DERMODY,nay,taxes,-1,Frank Dermody,1,dem,1,1
110,DONATUCCI,nay,taxes,-1,Maria Donatucci,1,dem,1,1
110,DRISCOLL,nay,taxes,-1,Michael Driscoll,1,dem,1,1
110,EVANS,nay,taxes,-1,Carol Hill-Evans,0.61036997509783,dem,1,1
110,FABRIZIO,nay,taxes,-1,Florindo Fabrizio,0.637576961271102,dem,0,1
110,FITZGERALD,nay,taxes,-1,Isabella Fitzgerald,1,dem,1,1
110,FLYNN,nay,taxes,-1,Martin Flynn,0.692891983467997,dem,1,1
110,FRANKEL,nay,taxes,-1,Dan Frankel,1,dem,1,1
110,FREEMAN,nay,taxes,-1,Robert Freeman,1,dem,1,1
110,GAINEY,nay,taxes,-1,Edward Gainey,1,dem,1,1
110,GOODMAN,nay,taxes,-1,Neal Goodman,1,dem,1,1
110,HANNA,nay,taxes,-1,Michael Hanna Sr.,0.521552064419357,dem,0,1
110,HARKINS,nay,taxes,-1,Patrick Harkins,0.729187216413494,dem,1,1
110,"HARRIS, J.",nay,taxes,-1,Jordan Harris,1,dem,1,1
110,KAVULICH,nay,taxes,-1,Sid Michaels Kavulich,0.671466583189858,dem,1,1
110,KIM,nay,taxes,-1,Patty Kim,1,dem,1,1
110,KINSEY,nay,taxes,-1,Stephen Kinsey,1,dem,1,1
110,KIRKLAND,nay,taxes,-1,Brian Kirkland,0.756046792389992,dem,1,1
110,KORTZ,nay,taxes,-1,William Kortz II,0.656492083577667,dem,1,1
110,KRUEGER,nay,taxes,-1,Leanne Krueger-Braneky,0.508328915427328,dem,1,1
110,KULIK,nay,taxes,-1,Anita Astorino Kulik,1,dem,1,1
110,LONGIETTI,nay,taxes,-1,Mark Longietti,1,dem,1,1
110,MADDEN,nay,taxes,-1,Maureen Madden,0.519198737617252,dem,1,1
110,MARKOSEK,nay,taxes,-1,Joseph Markosek,0.624143418531389,dem,0,1
110,MATZIE,nay,taxes,-1,Robert Matzie,1,dem,1,1
110,MCCARTER,nay,taxes,-1,Steve McCarter,0.777474579192279,dem,1,1
110,MCCLINTON,nay,taxes,-1,Joanna McClinton,1,dem,1,1
110,"MILLER, D.",nay,taxes,-1,Dan Miller,1,dem,1,1
110,MULLERY,nay,taxes,-1,Gerald Mullery,0.562390158172232,dem,1,1
110,NEUMAN,nay,taxes,-1,Brandon Neuman,1,dem,0,1
110,O'BRIEN,nay,taxes,-1,Michael O'Brien,1,dem,0,1
110,PASHINSKI,nay,taxes,-1,Eddie Day Pashinski,0.781013121438653,dem,1,1
110,PETRARCA,nay,taxes,-1,Joseph Petrarca,0.56391849757088,dem,1,1
110,RABB,nay,taxes,-1,Christopher Rabb,0.945565749235474,dem,1,1
110,RAVENSTAHL,nay,taxes,-1,Adam Ravenstahl,0.809033029652819,dem,1,1
110,READSHAW,nay,taxes,-1,Harry Readshaw III,1,dem,1,1
110,ROEBUCK,nay,taxes,-1,James Roebuck Jr.,1,dem,1,1
110,ROZZI,nay,taxes,-1,Mark Rozzi,1,dem,1,1
110,SAINATO,nay,taxes,-1,Chris Sainato,1,dem,1,1
110,SAMUELSON,nay,taxes,-1,Steve Samuelson,1,dem,1,1
110,SCHLOSSBERG,nay,taxes,-1,Michael Schlossberg,0.671305001880406,dem,1,1
110,SCHWEYER,nay,taxes,-1,Peter Schweyer,1,dem,1,1
110,SIMS,nay,taxes,-1,Brian Sims,1,dem,1,1
110,SNYDER,nay,taxes,-1,Pam Snyder,0.533257021380974,dem,1,1
110,SOLOMON,nay,taxes,-1,Jared Solomon,1,dem,1,1
110,STURLA,nay,taxes,-1,P. Michael Sturla,0.732510983440351,dem,1,1
110,VAZQUEZ,nay,taxes,-1,NA,NA,NA,NA,1
110,VITALI,nay,taxes,-1,Gregory Vitali,0.660290402287681,dem,1,1
110,WARREN,nay,taxes,-1,Perry Warren,0.500985105209236,dem,1,1
110,YOUNGBLOOD,nay,taxes,-1,Rosita Youngblood,1,dem,1,1
2017,BARRAR,yay,taxes,-1,Stephen Barrar,1,rep,1,0
2017,BENNINGHOFF,yay,taxes,-1,Kerry Benninghoff,0.685600631782152,rep,1,0
2017,BLOOM,yay,taxes,-1,Stephen Bloom,0.642707841682961,rep,0,0
2017,BOBACK,yay,taxes,-1,Karen Boback,1,rep,1,0
2017,"BROWN, R.",yay,taxes,-1,Rosemary Brown,0.635161721885575,rep,1,0
2017,CAUSER,yay,taxes,-1,Martin Causer,1,rep,1,0
2017,CHARLTON,yay,taxes,-1,Alexander Charlton,0.560068463377527,rep,0,0
2017,CHRISTIANA,yay,taxes,-1,Jim Christiana,0.629719295949748,rep,0,0
2017,COOK,yay,taxes,-1,Bud Cook,0.540958451369216,rep,1,0
2017,CORBIN,yay,taxes,-1,Becky Corbin,0.579497627536659,rep,0,0
2017,CORR,yay,taxes,-1,Michael Corr,0.5431772607187191,rep,0,0
2017,COX,yay,taxes,-1,Jim Cox,1,rep,1,0
2017,CULVER,yay,taxes,-1,Lynda Schlegel-Culver,0.766513959043032,rep,0,0
2017,CUTLER,yay,taxes,-1,Bryan Cutler,0.739344540669044,rep,1,0
2017,DAY,yay,taxes,-1,Gary Day,1,rep,1,0
2017,DELOZIER,yay,taxes,-1,Sheryl Delozier,0.650972429328342,rep,1,0
2017,DIAMOND,yay,taxes,-1,Russell Diamond,0.699053050304502,rep,1,0
2017,DIGIROLAMO,yay,taxes,-1,Gene DiGirolamo,1,rep,1,0
2017,DOWLING,yay,taxes,-1,Matthew Dowling,0.530661035183488,rep,1,0
2017,DUNBAR,yay,taxes,-1,George Dunbar,1,rep,1,0
2017,DUSH,yay,taxes,-1,Cris Dush,1,rep,1,0
2017,ELLIS,yay,taxes,-1,Brian Ellis,1,rep,1,0
2017,EMRICK,yay,taxes,-1,Joe Emrick,0.655790817161371,rep,1,0
2017,ENGLISH,yay,taxes,-1,Hal English,1,rep,0,0
2017,EVANKOVICH,yay,taxes,-1,Eli Evankovich,1,rep,0,0
2017,EVERETT,yay,taxes,-1,Garth Everett,1,rep,1,0
2017,FARRY,yay,taxes,-1,Frank Farry,1,rep,1,0
2017,FEE,yay,taxes,-1,Mindy Fee,1,rep,1,0
2017,FRITZ,yay,taxes,-1,Jonathan Fritz,1,rep,1,0
2017,GILLEN,yay,taxes,-1,Mark Gillen,1,rep,1,0
2017,GILLESPIE,yay,taxes,-1,Keith Gillespie,1,rep,1,0
2017,GODSHALL,yay,taxes,-1,Robert Godshall,0.595445656137094,rep,0,0
2017,GREINER,yay,taxes,-1,Keith Greiner,0.669622680271177,rep,1,0
2017,GROVE,yay,taxes,-1,Seth Grove,1,rep,1,0
2017,HAHN,yay,taxes,-1,Marcia Hahn,1,rep,1,0
2017,HARPER,yay,taxes,-1,Catherine Harper,0.5652942801878971,rep,0,0
2017,"HARRIS, A.",yay,taxes,-1,C. Adam Harris,1,rep,0,0
2017,HEFFLEY,yay,taxes,-1,Doyle Heffley,0.613593155893536,rep,1,0
2017,HELM,yay,taxes,-1,Susan Helm,0.577114427860697,rep,1,0
2017,HENNESSEY,yay,taxes,-1,Timothy Hennessey,1,rep,1,0
2017,HICKERNELL,yay,taxes,-1,David Hickernell,1,rep,1,0
2017,HILL,yay,taxes,-1,Kristin Phillips-Hill,1,rep,0,0
2017,IRVIN,yay,taxes,-1,Richard Irvin,0.637353039973127,rep,1,0
2017,JAMES,yay,taxes,-1,R. Lee James,0.6508682646361841,rep,1,0
2017,JOZWIAK,yay,taxes,-1,Barry Jozwiak,1,rep,1,0
2017,KAMPF,yay,taxes,-1,Warren Kampf,0.558134110787172,rep,0,0
2017,KAUFER,yay,taxes,-1,Aaron Kaufer,0.678489125738154,rep,1,0
2017,KAUFFMAN,yay,taxes,-1,Rob Kauffman,0.72500757601266,rep,1,0
2017,KEEFER,yay,taxes,-1,Dawn Keefer,1,rep,1,0
2017,"KELLER, F.",yay,taxes,-1,Fred Keller,1,rep,1,0
2017,"KELLER, M.K.",yay,taxes,-1,Mark K. Keller,1,rep,0,0
2017,KLUNK,yay,taxes,-1,Kate Anne Klunk,1,rep,0,0
2017,KNOWLES,yay,taxes,-1,Jerry Knowles,1,rep,1,0
